trip_id,start_time,end_time,headway_secs
12M_12M_F1_4_41_0.27083,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.27778,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.28472,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.29167,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.29861,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.30556,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.31250,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.31944,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.32639,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.33333,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.34028,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.34722,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.35417,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.36111,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.36806,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.37500,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.38194,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.38889,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.39583,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.40278,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.40972,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.41667,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.42361,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.43056,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.43750,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.44444,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.45139,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.45833,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.46528,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.47222,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.47917,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.48611,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.49306,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.50000,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.50694,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.51389,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.52083,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.52778,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.53472,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.54167,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.54861,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.55556,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.56250,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.56944,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.57639,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.58333,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.59028,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.59722,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.60417,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.61111,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.61806,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.62500,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.63194,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.63889,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.64583,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.65278,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.65972,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.66667,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.67361,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.68056,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.68750,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.69444,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.70139,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.70833,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.71528,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.72222,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.72917,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.73611,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.74306,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.75000,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.75694,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.76389,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.77083,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.77778,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.78472,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.79167,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.79861,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.80556,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.81250,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.81944,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.82639,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.83333,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.84028,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.84722,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.85417,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.86111,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.86806,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.87500,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.88194,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.88889,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.89583,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.90278,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.90972,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.91667,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.92361,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.93056,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.93750,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.94444,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.95139,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.95833,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.96528,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.97222,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.97917,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.98611,05:30:00,25:30:00,600
12M_12M_F1_4_41_0.99306,05:30:00,25:30:00,600
12M_12M_F1_4_41_1.00000,05:30:00,25:30:00,600
12M_12M_F1_4_41_1.00694,05:30:00,25:30:00,600
12M_12M_F1_4_41_1.01389,05:30:00,25:30:00,600
12M_12M_F1_4_41_1.02083,05:30:00,25:30:00,600
12M_12M_F1_4_41_1.02778,05:30:00,25:30:00,600
12M_12M_F1_4_41_1.03472,05:30:00,25:30:00,600
12M_12M_F1_4_41_1.04167,05:30:00,25:30:00,600
12M_12M_F1_4_41_1.04861,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.22917,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.23611,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.24306,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.25000,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.25694,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.26389,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.27083,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.27778,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.28472,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.29167,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.29861,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.30556,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.31250,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.31944,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.32639,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.33333,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.34028,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.34722,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.35417,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.36111,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.36806,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.37500,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.38194,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.38889,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.39583,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.40278,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.40972,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.41667,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.42361,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.43056,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.43750,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.44444,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.45139,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.45833,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.46528,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.47222,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.47917,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.48611,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.49306,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.50000,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.50694,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.51389,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.52083,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.52778,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.53472,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.54167,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.54861,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.55556,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.56250,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.56944,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.57639,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.58333,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.59028,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.59722,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.60417,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.61111,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.61806,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.62500,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.63194,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.63889,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.64583,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.65278,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.65972,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.66667,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.67361,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.68056,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.68750,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.69444,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.70139,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.70833,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.71528,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.72222,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.72917,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.73611,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.74306,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.75000,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.75694,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.76389,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.77083,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.77778,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.78472,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.79167,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.79861,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.80556,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.81250,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.81944,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.82639,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.83333,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.84028,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.84722,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.85417,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.86111,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.86806,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.87500,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.88194,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.88889,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.89583,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.90278,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.90972,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.91667,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.92361,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.93056,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.93750,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.94444,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.95139,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.95833,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.96528,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.97222,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.97917,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.98611,05:30:00,25:30:00,600
12M_12M_F1_4_42_0.99306,05:30:00,25:30:00,600
12M_12M_F1_4_42_1.00000,05:30:00,25:30:00,600
12M_12M_F1_4_42_1.00694,05:30:00,25:30:00,600
12M_12M_F1_4_42_1.01389,05:30:00,25:30:00,600
12M_12M_F1_4_42_1.02083,05:30:00,25:30:00,600
12M_12M_F1_4_42_1.02778,05:30:00,25:30:00,600
12M_12M_F1_4_42_1.03472,05:30:00,25:30:00,600
12M_12M_F1_4_42_1.04167,05:30:00,25:30:00,600
12M_12M_F1_5_1_0.22917,05:30:00,06:36:00,660
12M_12M_F1_5_2_0.97222,22:58:00,24:15:00,660
12M_12M_F1_5_3_1.01042,22:58:00,24:15:00,660
12M_12M_F1_5_4_0.27500,06:36:00,07:42:00,440
12M_12M_F1_5_3_0.97986,22:58:00,24:15:00,660
12M_12M_F1_5_5_0.98750,22:58:00,24:15:00,660
12M_12M_F1_5_5_0.81042,19:27:00,22:15:00,630
12M_12M_F1_5_6_0.99514,22:58:00,24:15:00,660
12M_12M_F1_5_6_0.96458,22:58:00,24:15:00,660
12M_12M_F1_5_2_1.00278,22:58:00,24:15:00,660
12M_12M_A_1_1_0.22917,05:30:00,07:25:30,630
12M_12M_A_1_1_0.95208,21:22:50,24:01:30,560
12M_12M_A_1_5_0.99444,23:19:30,24:54:00,630
12M_12M_A_1_7_0.91389,21:22:50,24:01:30,560
12M_12M_A_1_13_1.00833,21:22:50,24:01:30,560
12M_12M_A_1_1_1.04722,23:19:30,24:54:00,630
12M_12M_A_1_9_0.92014,21:22:50,24:01:30,560
12M_12M_A_1_10_0.92639,21:22:50,24:01:30,560
12M_12M_A_1_1_1.01528,21:22:50,24:01:30,560
12M_12M_A_1_11_0.93264,21:22:50,24:01:30,560
12M_12M_A_1_13_0.97500,23:19:30,24:54:00,630
12M_12M_A_1_12_0.93889,21:22:50,24:01:30,560
12M_12M_A_1_1_0.98125,23:19:30,24:54:00,630
12M_12M_A_1_3_1.02292,21:22:50,24:01:30,560
12M_12M_A_1_13_0.94583,21:22:50,24:01:30,560
12M_12M_A_1_3_0.98750,23:19:30,24:54:00,630
12M_12M_A_1_6_1.02986,21:22:50,24:01:30,560
12M_12M_A_1_3_0.95833,21:22:50,24:01:30,560
12M_12M_A_1_6_1.00069,23:19:30,24:54:00,630
12M_12M_A_1_7_1.03750,21:22:50,24:01:30,560
12M_12M_A_1_5_0.96528,21:22:50,24:01:30,560
12M_12M_A_1_6_0.97153,21:22:50,24:01:30,560
12M_12M_A_1_7_1.00833,23:19:30,24:54:00,630
12M_12M_A_1_10_1.04514,21:22:50,24:01:30,560
12M_12M_A_1_7_0.97917,21:22:50,24:01:30,560
12M_12M_A_1_10_1.01597,23:19:30,24:54:00,630
12M_12M_A_1_3_0.89653,21:22:50,24:01:30,560
12M_12M_A_1_10_0.98611,21:22:50,24:01:30,560
12M_12M_A_1_11_1.02361,23:19:30,24:54:00,630
12M_12M_A_1_5_0.90208,21:22:50,24:01:30,560
12M_12M_A_1_11_0.99375,21:22:50,24:01:30,560
12M_12M_A_1_12_1.03125,23:19:30,24:54:00,630
12M_12M_A_1_7_0.22917,05:30:00,08:07:30,630
12M_12M_A_1_6_0.90833,21:22:50,24:01:30,560
12M_12M_A_1_12_1.00069,21:22:50,24:01:30,560
12M_12M_A_1_13_1.03889,23:19:30,24:54:00,630
12M_12M_A_2_10_1.02778,23:18:30,24:08:30,600
12M_12M_A_2_10_0.55139,13:14:00,18:47:40,385
12M_12M_A_2_2_1.01944,23:50:20,24:18:50,570
12M_12M_A_2_10_0.87639,21:02:00,21:27:30,480
12M_12M_A_2_11_0.22500,05:24:00,05:35:10,660
12M_12M_A_2_1_0.97778,23:18:30,24:08:30,600
12M_12M_A_2_4_1.02639,23:50:20,24:18:50,570
12M_12M_A_2_2_0.98472,23:18:30,24:08:30,600
12M_12M_A_2_5_1.03333,23:50:20,24:18:50,570
12M_12M_A_2_4_0.99167,23:18:30,24:08:30,600
12M_12M_A_2_7_1.04167,23:50:20,24:18:50,570
12M_12M_A_2_5_0.99861,23:18:30,24:08:30,600
12M_12M_A_2_7_1.00556,23:18:30,24:08:30,600
12M_12M_A_2_8_1.01319,23:18:30,24:08:30,600
12M_12M_A_2_9_1.02014,23:18:30,24:08:30,600
12M_12M_A_2_4_0.22917,05:30:00,05:52:30,675
12M_12M_A_2_13_1.03542,23:18:30,24:08:30,600
12M_12M_A_2_16_1.04375,23:18:30,24:08:30,600
12M_12M_A_2_6_0.53264,12:47:00,13:00:40,410
12M_12M_A_2_13_0.99931,23:50:20,24:18:50,570
12M_12M_A_2_16_1.00625,23:50:20,24:18:50,570
12M_12M_A_2_8_0.86528,20:46:00,21:02:00,480
12M_12M_A_2_1_1.01250,23:50:20,24:18:50,570
12M_12M_A_4_41_0.22917,05:30:00,25:30:00,600
12M_12M_A_4_41_0.23611,05:30:00,25:30:00,600
12M_12M_A_4_41_0.24306,05:30:00,25:30:00,600
12M_12M_A_4_41_0.25000,05:30:00,25:30:00,600
12M_12M_A_4_41_0.25694,05:30:00,25:30:00,600
12M_12M_A_4_41_0.26389,05:30:00,25:30:00,600
12M_12M_A_4_41_0.27083,05:30:00,25:30:00,600
12M_12M_A_4_41_0.27778,05:30:00,25:30:00,600
12M_12M_A_4_41_0.28472,05:30:00,25:30:00,600
12M_12M_A_4_41_0.29167,05:30:00,25:30:00,600
12M_12M_A_4_41_0.29861,05:30:00,25:30:00,600
12M_12M_A_4_41_0.30556,05:30:00,25:30:00,600
12M_12M_A_4_41_0.31250,05:30:00,25:30:00,600
12M_12M_A_4_41_0.31944,05:30:00,25:30:00,600
12M_12M_A_4_41_0.32639,05:30:00,25:30:00,600
12M_12M_A_4_41_0.33333,05:30:00,25:30:00,600
12M_12M_A_4_41_0.34028,05:30:00,25:30:00,600
12M_12M_A_4_41_0.34722,05:30:00,25:30:00,600
12M_12M_A_4_41_0.35417,05:30:00,25:30:00,600
12M_12M_A_4_41_0.36111,05:30:00,25:30:00,600
12M_12M_A_4_41_0.36806,05:30:00,25:30:00,600
12M_12M_A_4_41_0.37500,05:30:00,25:30:00,600
12M_12M_A_4_41_0.38194,05:30:00,25:30:00,600
12M_12M_A_4_41_0.38889,05:30:00,25:30:00,600
12M_12M_A_4_41_0.39583,05:30:00,25:30:00,600
12M_12M_A_4_41_0.40278,05:30:00,25:30:00,600
12M_12M_A_4_41_0.40972,05:30:00,25:30:00,600
12M_12M_A_4_41_0.41667,05:30:00,25:30:00,600
12M_12M_A_4_41_0.42361,05:30:00,25:30:00,600
12M_12M_A_4_41_0.43056,05:30:00,25:30:00,600
12M_12M_A_4_41_0.43750,05:30:00,25:30:00,600
12M_12M_A_4_41_0.44444,05:30:00,25:30:00,600
12M_12M_A_4_41_0.45139,05:30:00,25:30:00,600
12M_12M_A_4_41_0.45833,05:30:00,25:30:00,600
12M_12M_A_4_41_0.46528,05:30:00,25:30:00,600
12M_12M_A_4_41_0.47222,05:30:00,25:30:00,600
12M_12M_A_4_41_0.47917,05:30:00,25:30:00,600
12M_12M_A_4_41_0.48611,05:30:00,25:30:00,600
12M_12M_A_4_41_0.49306,05:30:00,25:30:00,600
12M_12M_A_4_41_0.50000,05:30:00,25:30:00,600
12M_12M_A_4_41_0.50694,05:30:00,25:30:00,600
12M_12M_A_4_41_0.51389,05:30:00,25:30:00,600
12M_12M_A_4_41_0.52083,05:30:00,25:30:00,600
12M_12M_A_4_41_0.52778,05:30:00,25:30:00,600
12M_12M_A_4_41_0.53472,05:30:00,25:30:00,600
12M_12M_A_4_41_0.54167,05:30:00,25:30:00,600
12M_12M_A_4_41_0.54861,05:30:00,25:30:00,600
12M_12M_A_4_41_0.55556,05:30:00,25:30:00,600
12M_12M_A_4_41_0.56250,05:30:00,25:30:00,600
12M_12M_A_4_41_0.56944,05:30:00,25:30:00,600
12M_12M_A_4_41_0.57639,05:30:00,25:30:00,600
12M_12M_A_4_41_0.58333,05:30:00,25:30:00,600
12M_12M_A_4_41_0.59028,05:30:00,25:30:00,600
12M_12M_A_4_41_0.59722,05:30:00,25:30:00,600
12M_12M_A_4_41_0.60417,05:30:00,25:30:00,600
12M_12M_A_4_41_0.61111,05:30:00,25:30:00,600
12M_12M_A_4_41_0.61806,05:30:00,25:30:00,600
12M_12M_A_4_41_0.62500,05:30:00,25:30:00,600
12M_12M_A_4_41_0.63194,05:30:00,25:30:00,600
12M_12M_A_4_41_0.63889,05:30:00,25:30:00,600
12M_12M_A_4_41_0.64583,05:30:00,25:30:00,600
12M_12M_A_4_41_0.65278,05:30:00,25:30:00,600
12M_12M_A_4_41_0.65972,05:30:00,25:30:00,600
12M_12M_A_4_41_0.66667,05:30:00,25:30:00,600
12M_12M_A_4_41_0.67361,05:30:00,25:30:00,600
12M_12M_A_4_41_0.68056,05:30:00,25:30:00,600
12M_12M_A_4_41_0.68750,05:30:00,25:30:00,600
12M_12M_A_4_41_0.69444,05:30:00,25:30:00,600
12M_12M_A_4_41_0.70139,05:30:00,25:30:00,600
12M_12M_A_4_41_0.70833,05:30:00,25:30:00,600
12M_12M_A_4_41_0.71528,05:30:00,25:30:00,600
12M_12M_A_4_41_0.72222,05:30:00,25:30:00,600
12M_12M_A_4_41_0.72917,05:30:00,25:30:00,600
12M_12M_A_4_41_0.73611,05:30:00,25:30:00,600
12M_12M_A_4_41_0.74306,05:30:00,25:30:00,600
12M_12M_A_4_41_0.75000,05:30:00,25:30:00,600
12M_12M_A_4_41_0.75694,05:30:00,25:30:00,600
12M_12M_A_4_41_0.76389,05:30:00,25:30:00,600
12M_12M_A_4_41_0.77083,05:30:00,25:30:00,600
12M_12M_A_4_41_0.77778,05:30:00,25:30:00,600
12M_12M_A_4_41_0.78472,05:30:00,25:30:00,600
12M_12M_A_4_41_0.79167,05:30:00,25:30:00,600
12M_12M_A_4_41_0.79861,05:30:00,25:30:00,600
12M_12M_A_4_41_0.80556,05:30:00,25:30:00,600
12M_12M_A_4_41_0.81250,05:30:00,25:30:00,600
12M_12M_A_4_41_0.81944,05:30:00,25:30:00,600
12M_12M_A_4_41_0.82639,05:30:00,25:30:00,600
12M_12M_A_4_41_0.83333,05:30:00,25:30:00,600
12M_12M_A_4_41_0.84028,05:30:00,25:30:00,600
12M_12M_A_4_41_0.84722,05:30:00,25:30:00,600
12M_12M_A_4_41_0.85417,05:30:00,25:30:00,600
12M_12M_A_4_41_0.86111,05:30:00,25:30:00,600
12M_12M_A_4_41_0.86806,05:30:00,25:30:00,600
12M_12M_A_4_41_0.87500,05:30:00,25:30:00,600
12M_12M_A_4_41_0.88194,05:30:00,25:30:00,600
12M_12M_A_4_41_0.88889,05:30:00,25:30:00,600
12M_12M_A_4_41_0.89583,05:30:00,25:30:00,600
12M_12M_A_4_41_0.90278,05:30:00,25:30:00,600
12M_12M_A_4_41_0.90972,05:30:00,25:30:00,600
12M_12M_A_4_41_0.91667,05:30:00,25:30:00,600
12M_12M_A_4_41_0.92361,05:30:00,25:30:00,600
12M_12M_A_4_41_0.93056,05:30:00,25:30:00,600
12M_12M_A_4_41_0.93750,05:30:00,25:30:00,600
12M_12M_A_4_41_0.94444,05:30:00,25:30:00,600
12M_12M_A_4_41_0.95139,05:30:00,25:30:00,600
12M_12M_A_4_41_0.95833,05:30:00,25:30:00,600
12M_12M_A_4_41_0.96528,05:30:00,25:30:00,600
12M_12M_A_4_41_0.97222,05:30:00,25:30:00,600
12M_12M_A_4_41_0.97917,05:30:00,25:30:00,600
12M_12M_A_4_41_0.98611,05:30:00,25:30:00,600
12M_12M_A_4_41_0.99306,05:30:00,25:30:00,600
12M_12M_A_4_41_1.00000,05:30:00,25:30:00,600
12M_12M_A_4_41_1.00694,05:30:00,25:30:00,600
12M_12M_A_4_41_1.01389,05:30:00,25:30:00,600
12M_12M_A_4_41_1.02083,05:30:00,25:30:00,600
12M_12M_A_4_41_1.02778,05:30:00,25:30:00,600
12M_12M_A_4_41_1.03472,05:30:00,25:30:00,600
12M_12M_A_4_41_1.04167,05:30:00,25:30:00,600
12M_12M_A_4_41_1.04861,05:30:00,25:30:00,600
12M_12M_A_4_41_1.05556,05:30:00,25:30:00,600
12M_12M_A_4_41_1.06250,05:30:00,25:30:00,600
12M_12M_A_4_42_0.22917,05:30:00,25:30:00,600
12M_12M_A_4_42_0.23611,05:30:00,25:30:00,600
12M_12M_A_4_42_0.24306,05:30:00,25:30:00,600
12M_12M_A_4_42_0.25000,05:30:00,25:30:00,600
12M_12M_A_4_42_0.25694,05:30:00,25:30:00,600
12M_12M_A_4_42_0.26389,05:30:00,25:30:00,600
12M_12M_A_4_42_0.27083,05:30:00,25:30:00,600
12M_12M_A_4_42_0.27778,05:30:00,25:30:00,600
12M_12M_A_4_42_0.28472,05:30:00,25:30:00,600
12M_12M_A_4_42_0.29167,05:30:00,25:30:00,600
12M_12M_A_4_42_0.29861,05:30:00,25:30:00,600
12M_12M_A_4_42_0.30556,05:30:00,25:30:00,600
12M_12M_A_4_42_0.31250,05:30:00,25:30:00,600
12M_12M_A_4_42_0.31944,05:30:00,25:30:00,600
12M_12M_A_4_42_0.32639,05:30:00,25:30:00,600
12M_12M_A_4_42_0.33333,05:30:00,25:30:00,600
12M_12M_A_4_42_0.34028,05:30:00,25:30:00,600
12M_12M_A_4_42_0.34722,05:30:00,25:30:00,600
12M_12M_A_4_42_0.35417,05:30:00,25:30:00,600
12M_12M_A_4_42_0.36111,05:30:00,25:30:00,600
12M_12M_A_4_42_0.36806,05:30:00,25:30:00,600
12M_12M_A_4_42_0.37500,05:30:00,25:30:00,600
