stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
136694,54271,Maurice-Duplessis / 62e Avenue,45.651766,-73.559030,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=54271
136712,54272,5e Rue / 71e Avenue,45.6576,-73.555590,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=54272
136715,54273,5e Rue / 71e Avenue,45.6576,-73.555590,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=54273
136731,54276,Primat-Paré / Marcel-Raymond,45.662740,-73.555370,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=54276
136763,54278,71e Avenue / Perras,45.661836,-73.558554,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=54278
136832,54284,6e Rue / 70e Avenue,45.654176,-73.554346,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=54284
1905037,55782,Henri-Bourassa / Douglas-B.-Floreani,45.492709,-73.757931,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55782
1905184,55794,Stinson / Stinson,45.521470,-73.665066,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55794
1905217,55796,Muir / Fortier,45.520461,-73.671775,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55796
1905234,55798,Thimens / Todd,45.503639,-73.704416,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55798
1905264,55800,Thimens / Pomba,45.493913,-73.719805,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55800
1905319,55801,Côte-Vertu / Place Vertu,45.497639,-73.703850,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55801
1905370,55804,Henri-Bourassa / Voie ferrée C.N.,45.517964,-73.715208,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55804
1905400,55807,Henri-Bourassa Ouest / No 5375,45.519571,-73.711954,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55807
1905442,55810,Côte-Vertu / Montée de Liesse,45.485810,-73.718992,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55810
1905450,55812,Montée de Liesse / No 1235,45.487147,-73.723011,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55812
1905522,55820,de Louisbourg / Laurentien,45.524721,-73.711151,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55820
1905555,55822,Benjamin-Hudon / Deslauriers,45.523064,-73.658932,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55822
1905560,55823,Deslauriers / No 390,45.523268,-73.661925,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55823
1905588,55825,Décarie / Beaudet,45.510158,-73.676485,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55825
1905612,55828,Édouard-Laurin / Gohier,45.513549,-73.682135,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55828
1905613,55829,Station Côte-Vertu / Terminus,45.514237,-73.684257,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55829
1905691,55832,Dutrisac / du Ruisseau,45.526518,-73.690022,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55832
1905740,55835,Hymus / No 1300,45.486453,-73.768569,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55835
1905830,55839,Station Du Collège Sud (Cartier / Ouimet),45.509020,-73.672590,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55839
1905838,55841,Station Du Collège Sud (Ouimet / Cartier),45.508883,-73.672269,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55841
1905962,55843,Côte-de-Liesse Nord / No 5855,45.495815,-73.677998,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55843
1905970,55844,Côte-de-Liesse Sud / No 6400,45.486124,-73.690635,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55844
1906059,55846,Montée de Liesse / No 360,45.479550,-73.707078,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55846
1906069,55847,Montée de Liesse / No 750,45.482982,-73.712475,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55847
2801622,56841,Benoît / Armel,45.436403,-73.631757,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56841
2801641,56843,Dollard / Réjane,45.429013,-73.631343,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56843
1908549,55979,Marie-Curie / Astra Zeneca,45.483501,-73.766996,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55979
1908551,55980,Alfred-Nobel / Frederick-Banting,45.482633,-73.761285,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55980
1908581,55982,Alfred-Nobel / Albert-Einstein,45.480423,-73.760648,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55982
1908617,55984,Alexander-Fleming / Alfred-Nobel,45.478249,-73.761452,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55984
1908844,55986,Dalton / Cavendish,45.487684,-73.682924,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55986
1908880,55987,Marie-Curie / No 2450,45.478872,-73.765005,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55987
1908890,55988,Hickmore / No 4300,45.475702,-73.693852,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55988
1908950,55990,Cohen / No 2540,45.497784,-73.736550,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55990
1908969,55991,Cohen / No 2540,45.497928,-73.7364,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55991
1908970,55992,Lévy / No 5060,45.493737,-73.739565,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55992
1908979,55993,Transcanadienne / No 8555,45.491216,-73.733412,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55993
1909002,55996,Henri-Bourassa / Dutrisac,45.528462,-73.692486,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55996
1909020,55998,Douglas-B.-Floreani / No 3499,45.498219,-73.765980,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55998
1909021,55999,Douglas-B.-Floreani / Kieran,45.496081,-73.762315,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55999
1909023,56000,Douglas-B.-Floreani / Kieran,45.496484,-73.763266,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56000
1909029,56001,Douglas-B.-Floreani / No 3499,45.498415,-73.765937,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56001
1909033,56002,Douglas-B.-Floreani / Étingin,45.495337,-73.761414,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56002
1909042,56004,Cypihot / Douglas-B.-Floreani,45.494469,-73.759346,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56004
1909049,56005,Cypihot / No 5789,45.496397,-73.756661,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56005
1909054,56006,Cypihot / de Miniac,45.497268,-73.755171,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56006
1909070,56008,Douglas-B.-Floreani / L'Oréal,45.498227,-73.765990,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56008
2000069,56011,Paré / No 5525,45.492273,-73.660490,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56011
2000201,56012,Montview / Royalmount,45.491681,-73.668955,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56012
2900724,57166,Victoria / 44e Avenue,45.441040,-73.705136,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57166
1800534,55109,Henri-Bourassa / Bellevois,45.601213,-73.635749,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55109
1800541,55110,Sainte-Gertrude / Perras,45.605541,-73.635277,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55110
1800562,55115,Henri-Bourassa / L'Archevêque,45.601807,-73.634863,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55115
1800584,55117,Léger / Brunet,45.607973,-73.634174,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55117
1800612,55121,Fleury / des Récollets,45.585379,-73.634603,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55121
1800681,55132,Pie-IX / Forest,45.587276,-73.633273,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55132
1800682,55133,Forest / Pie-IX,45.587729,-73.633215,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55133
1800685,55135,Forest / Pie-IX,45.587681,-73.633020,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55135
1800703,55139,Lacordaire / Joseph-Dufresne,45.618144,-73.632247,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55139
1800712,55140,Léger / Sainte-Colette,45.612035,-73.632123,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55140
1800722,55142,Charleroi / Drapeau,45.596189,-73.632404,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55142
1800733,55146,Sainte-Gertrude / Henri-Bourassa,45.602768,-73.632566,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55146
1800743,55149,Armand-Lavergne / de Castille,45.593493,-73.632632,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55149
1800753,55150,Pie-IX / Fleury,45.586407,-73.632823,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55150
1800785,55156,Léger / Lanthier,45.613456,-73.630896,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55156
1800804,55160,Forest / Garon,45.588645,-73.631120,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55160
1800813,55163,Armand-Lavergne / d'Amiens,45.591809,-73.630964,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55163
1800816,55165,Armand-Lavergne / d'Amiens,45.592033,-73.630979,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55165
1800821,55166,Lacordaire / Léger,45.615719,-73.629292,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55166
1800825,55170,Léger / Lacordaire,45.616139,-73.629284,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55170
1800828,55171,Lacordaire / Léger,45.615269,-73.629210,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55171
1800834,55173,Charleroi / L'Archevêque,45.597161,-73.630318,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55173
1800844,55175,Henri-Bourassa / Racette,45.603142,-73.629951,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55175
1800863,55179,Pie-IX / Industriel,45.583864,-73.630148,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55179
1800866,55181,Pie-IX / Industriel,45.584427,-73.630272,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55181
1800932,55192,Léger / Fortin,45.619166,-73.627725,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55192
1800942,55194,Charleroi / Sainte-Gertrude,45.598585,-73.627929,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55194
1800943,55195,Sainte-Gertrude / Charleroi,45.598679,-73.628199,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55195
1800962,55199,Henri-Bourassa / Salk,45.604588,-73.626598,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55199
1800972,55201,d'Amiens / L'Archevêque,45.593972,-73.626642,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55201
1800992,55205,Charleroi / Racette,45.599798,-73.625645,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55205
1800994,55206,Charleroi / Racette,45.599430,-73.625992,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55206
1801004,55208,Léger / Rolland,45.620813,-73.625588,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55208
1801073,55217,Langelier / Allard,45.624983,-73.623361,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55217
1902402,55417,Henri-Bourassa / Vermandère,45.512166,-73.723145,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55417
1902441,55419,Poirier / Thimens,45.494488,-73.724095,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55419
1902514,55422,Keller / Jean-Bouillet,45.520175,-73.720843,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55422
1902578,55432,Montée de Liesse / Côte-Vertu,45.485894,-73.717522,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55432
1902623,55437,Montée de Liesse / McCaffrey,45.485168,-73.716362,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55437
1902625,55438,McCaffrey / Montée de Liesse,45.485416,-73.715613,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55438
1902729,55442,Henri-Bourassa Ouest / No 5375,45.519675,-73.712310,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55442
1902749,55444,McCaffrey / No 815,45.487144,-73.710409,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55444
1902784,55446,Côte-Vertu / Bégin,45.492135,-73.710277,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55446
1902805,55448,McCaffrey / Seré,45.485466,-73.706458,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55448
1902822,55449,Henri-Bourassa / Marcel-Laurin,45.522570,-73.707061,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55449
1902880,55463,Côte-Vertu / No 3200,45.497014,-73.704189,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55463
1902883,55465,Beaulac / Côte-Vertu,45.496089,-73.707112,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55465
1902886,55467,Beaulac / Côte-Vertu,45.496037,-73.706626,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55467
1902890,55468,Côte-de-Liesse Sud / No 8750,45.474242,-73.706430,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55468
1902921,55470,Grenet / Laval,45.522108,-73.703777,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55470
1902929,55472,Grenet / Laval,45.521928,-73.703424,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55472
1902964,55475,Henri-Bourassa / de Londres,45.524187,-73.702804,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55475
1902993,55479,Montée de Liesse / Côte-de-liesse,45.478097,-73.704791,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55479
1903011,55485,Cavendish / Côte-Vertu,45.498776,-73.700430,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55485
1903012,55486,Côte-Vertu / Cavendish,45.499599,-73.701363,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55486
1903014,55487,Côte-Vertu / Cavendish,45.498740,-73.701928,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55487
1903021,55490,Grenet / Cambridge,45.520083,-73.700473,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55490
1903032,55492,Henri-Bourassa / de la Sorbonne,45.525539,-73.700412,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55492
1903045,55495,Griffith / McArthur,45.483964,-73.699726,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55495
1903053,55497,Marcel-Laurin / Poirier,45.517629,-73.700522,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55497
1903093,55499,Cavendish / Dr.-Frederik-Philips,45.496982,-73.700135,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55499
1903114,55503,Côte-Vertu / Hocquart,45.500525,-73.699736,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=55503
2801672,56845,Cordner / Shirley,45.441625,-73.630159,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56845
2801674,56846,Cordner / Shirley,45.441398,-73.630122,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56846
2801704,56849,Juliette / Lise,45.433726,-73.630148,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56849
2801712,56851,Newman / Shevchenko,45.4326,-73.629967,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56851
2801716,56854,Shevchenko / Newman,45.432702,-73.630787,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56854
2801771,56860,75e Avenue / Beauport,45.421663,-73.629490,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56860
2801782,56862,Newman / Lise,45.433360,-73.6291,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56862
2801791,56864,Salley / 75e Avenue,45.424284,-73.627569,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56864
2801802,56866,Juliette / Ménard,45.436651,-73.627271,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56866
2801811,56868,Shevchenko / David-Boyer,45.431825,-73.626796,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56868
2801853,56873,Dollard / John-F.-Kennedy,45.426910,-73.627406,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56873
2801982,56887,Jean-Brillon / Rancourt,45.427420,-73.624188,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56887
2801990,56889,Newman / No 7700,45.437694,-73.623933,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56889
2802021,56891,Dollard / Salley,45.425090,-73.623407,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56891
2802024,56893,Salley / Dollard,45.424880,-73.623585,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56893
2802036,56895,Latour / Centrale,45.417175,-73.623426,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56895
2802042,56897,Beyries / Latour,45.419549,-73.622707,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56897
2802064,56900,Newman / Lapierre,45.439113,-73.622349,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56900
2802100,56902,Dollard / De La Vérendrye,45.424336,-73.622920,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56902
2802130,56904,Senkus / No 2500,45.447944,-73.622982,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56904
2802131,56905,Senkus / Cordner,45.447260,-73.621130,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56905
2802138,56907,Senkus / Saint-Patrick,45.450764,-73.625613,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56907
2802222,56918,Newman / Léger,45.441637,-73.618858,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56918
2802226,56921,Léger / Newman,45.441796,-73.619518,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56921
2802231,56922,Shevchenko / Jean-Brillon,45.431306,-73.618521,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56922
2802233,56924,Shevchenko / Jean-Brillon,45.431035,-73.619455,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56924
2802235,56925,Jean-Brillon / Shevchenko,45.431517,-73.618470,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56925
2802254,56927,Centrale / 43e Avenue,45.417597,-73.618796,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56927
127037,53805,Henri-Bourassa / Lambert,45.569655,-73.658987,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=53805
127049,53806,Sherbrooke / Campus Loyola,45.457866,-73.638947,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=53806
3201632,61149,Hyman / prom. Davignon,45.493092,-73.796013,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=61149
2900752,57170,Louis-A.-Amos / de Courval,45.464792,-73.703148,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57170
2900784,57174,Broadway / 42e Avenue,45.436594,-73.702561,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57174
2900791,57175,40e Avenue / Sherbrooke,45.444783,-73.701155,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57175
2900802,57177,Victoria / 40e Avenue,45.440252,-73.700918,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57177
2900812,57179,Provost / 40e Avenue,45.441958,-73.700713,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57179
2900961,57194,32e Avenue / Henri-Dunant,45.441461,-73.692353,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57194
2900967,57196,Provost / 32e Avenue,45.441971,-73.693703,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57196
2901002,57201,Provost / 31e Avenue,45.441977,-73.691394,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57201
2901132,57207,Provost / 25e Avenue,45.441898,-73.686315,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57207
2901165,57210,Duff court / 24e Avenue,45.446194,-73.685192,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57210
2901294,57223,Provost / 18e Avenue,45.441865,-73.680538,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57223
2901352,57225,Victoria / 18e Avenue,45.436064,-73.679941,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57225
2901402,57228,Duff court / Roy,45.446104,-73.682201,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57228
2901412,57230,Provost / 16e Avenue,45.442045,-73.677951,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57230
2901422,57232,Saint-Louis / 15e Avenue,45.433650,-73.677054,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57232
2901460,57235,Norman / No 1400,45.448104,-73.677224,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57235
2901472,57236,Provost / 12e Avenue,45.442049,-73.674705,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57236
2901482,57238,Saint-Louis / 12e Avenue,45.433638,-73.674517,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57238
2901502,57240,Sherbrooke / 11e Avenue,45.445105,-73.673729,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57240
2901554,57249,Victoria / 10e Avenue,45.437159,-73.672825,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57249
2901573,57252,10e Avenue / Notre-Dame,45.435023,-73.672651,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57252
2901604,57254,Notre-Dame / 8e Avenue,45.434876,-73.671227,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57254
2901658,57258,6e Avenue / William-Macdonald,45.437177,-73.669411,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57258
2901664,57260,Notre-Dame / 6e Avenue,45.434855,-73.669513,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57260
2901692,57264,Provost / 5e Avenue,45.442053,-73.668362,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57264
2901803,57280,George-V / Saint-Joseph,45.435989,-73.663531,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57280
2901862,57281,Saint-Joseph / Voie ferrée C.P.,45.439298,-73.655434,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57281
2901882,57283,Fairway / Brandon,45.453818,-73.707443,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57283
2902004,57290,Provost / 36e Avenue,45.441876,-73.696123,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=57290
131168,54040,Station Frontenac (du Havre / Ontario),45.533251,-73.551792,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=54040
2200287,56276,Sainte-Catherine / Lansdowne,45.478255,-73.596865,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56276
2200294,56278,Sherbrooke / Redfern,45.485319,-73.595961,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56278
2200312,56280,Sainte-Catherine / Park,45.480139,-73.594595,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56280
2200344,56282,Sainte-Catherine / Irvine,45.480055,-73.594383,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56282
2200372,56285,Sherbrooke / Mount-Pleasant,45.488031,-73.591852,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56285
2200384,56287,Sainte-Catherine / Hillside,45.4828,-73.591170,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56287
2200453,56299,Atwater / Sainte-Catherine,45.489320,-73.5848,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56299
2200454,56300,Sainte-Catherine / Atwater,45.488965,-73.584422,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56300
2200457,56302,Sainte-Catherine / Atwater,45.488642,-73.585477,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56302
2200492,60602,Saint-Antoine / Greene,45.484018,-73.583037,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=60602
2200629,56308,Station Atwater (Tupper / Atwater),45.489332,-73.583207,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56308
2300024,56310,Fleet / Minden,45.478570,-73.650019,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56310
2300034,56312,Fleet / Queen-Mary,45.480665,-73.648208,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56312
2300062,56314,Fleet / Finchley,45.485122,-73.646318,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56314
2300072,56316,Côte-Saint-Luc / Glenmore,45.475687,-73.642111,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56316
2300142,56327,Queen-Mary / Macdonald,45.480499,-73.632075,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56327
2300164,56329,Fleet / Netherwood,45.482914,-73.647606,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56329
2300172,56330,Fleet / Netherwood,45.478104,-73.650765,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56330
2400024,56333,Fleet / Pinedale,45.476734,-73.651725,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56333
2400044,56335,Kildare / Westluke,45.460357,-73.672757,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56335
2400062,56337,Guelph / Wentworth,45.457760,-73.671069,http://www2.stm.info/horaires/frmResult.aspx?Langue=Fr&Arret=56337
