shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
12J-206-01-O,45.502286,-73.816279,17
12J-409-PM-S,45.499605,-73.813184,21
12J-409-AM-S,45.499605,-73.813184,18
12J-209-01-S,45.499605,-73.813184,12
12J-208-01-O,45.499605,-73.813184,12
12J-206-01-E,45.499605,-73.813184,24
12J-208-01-E,45.493759,-73.806776,51
12J-409-PM-S,45.493592,-73.807353,24
12J-409-AM-S,45.493592,-73.807353,21
12J-209-01-S,45.493592,-73.807353,15
12J-208-01-E,45.489294,-73.804924,20
12J-208-01-E,45.484533,-73.806294,18
12J-225-01-E,45.480519,-73.802854,13
12J-215-01-E,45.480519,-73.802854,14
12J-409-PM-S,45.490288,-73.803283,25
12J-409-AM-S,45.490288,-73.803283,22
12J-209-01-S,45.490288,-73.803283,16
12J-208-01-E,45.490045,-73.803108,21
12J-208-01-E,45.494821,-73.801855,50
12J-208-01-O,45.494675,-73.802115,16
12J-225-01-E,45.481657,-73.800186,14
12J-215-01-E,45.481657,-73.800186,15
12J-215-01-O,45.481782,-73.80059,50
12J-409-AM-S,45.487902,-73.797466,24
12J-208-01-E,45.487902,-73.797466,23
12J-409-PM-N,45.485603,-73.795636,36
12J-208-01-O,45.485603,-73.795636,47
12J-409-AM-S,45.485647,-73.795931,25
12J-208-01-E,45.485647,-73.795931,24
12J-409-AM-S,45.484109,-73.794318,27
12J-215-01-O,45.485502,-73.790726,46
12J-215-01-E,45.485402,-73.791063,19
12J-208-01-E,45.48573,-73.790408,27
12J-92-JO-E,45.492823,-73.654602,4
12J-92-JO-O,45.493656,-73.654772,31
12J-368-01-O,45.504288,-73.618063,50
12J-119-01-S,45.504288,-73.618063,45
12J-51-JO-O,45.504288,-73.618063,24
12J-487-AM-O,45.697287,-73.484861,5
12J-410-AM-O,45.697287,-73.484861,4
12J-362-01-O,45.697287,-73.484861,4
12J-86-SO-O,45.697287,-73.484861,4
12J-86-01-O,45.697287,-73.484861,4
12J-129-SO-N,45.487042,-73.63996,54
12J-129-JO-S,45.487042,-73.63996,4
12J-487-AM-E,45.657618,-73.515471,14
12J-86-SO-E,45.657618,-73.515471,53
12J-86-01-E,45.657618,-73.515471,57
12J-487-PM-O,45.649799,-73.518136,17
12J-86-SO-O,45.649799,-73.518136,63
12J-86-01-O,45.649799,-73.518136,63
12J-115-PM-E,45.489681,-73.672468,6
12J-115-AM-O,45.489681,-73.672468,9
12J-115-PM-E,45.488868,-73.673523,7
12J-115-AM-O,45.488868,-73.673523,10
12J-115-PM-E,45.488678,-73.673454,14
12J-115-AM-O,45.488678,-73.673454,13
12J-372-SO-O,45.496618,-73.650552,107
12J-369-01-N,45.496618,-73.650552,36
12J-368-01-O,45.496618,-73.650552,72
12J-92-JO-O,45.496618,-73.650552,27
12J-350-01-E,45.476067,-73.573758,105
12J-108-01-E,45.476067,-73.573758,26
12J-113-01-E,45.440771,-73.596566,41
12J-110-01-E,45.440771,-73.596566,90
12J-113-01-O,45.441593,-73.596233,6
12J-110-01-O,45.441593,-73.596233,7
12J-37-01-N,45.452716,-73.605035,7
12J-37-01-S,45.463703,-73.588212,27
12J-183-01-E,45.685073,-73.527796,40
12J-183-01-O,45.685394,-73.527676,15
12J-183-01-O,45.699583,-73.505297,6
12J-183-01-E,45.694393,-73.520861,44
12J-183-01-O,45.694219,-73.520775,11
12J-183-01-E,45.698085,-73.511746,47
12J-22-01-E,45.571664,-73.519791,14
12J-22-01-O,45.573516,-73.518529,34
12J-22-01-E,45.574255,-73.517544,16
12J-432-AM-N,45.609584,-73.584062,16
12J-39-JO-O,45.609584,-73.584062,27
12J-487-PM-O,45.597016,-73.534909,25
12J-487-AM-O,45.597016,-73.534909,41
12J-486-AM-O,45.597016,-73.534909,38
12J-187-01-O,45.597016,-73.534909,47
12J-186-01-O,45.597016,-73.534909,51
12J-487-PM-O,45.701046,-73.480805,1
12J-487-PM-E,45.701046,-73.480805,39
12J-487-AM-O,45.701046,-73.480805,1
12J-487-AM-E,45.701046,-73.480805,24
12J-150-01-O,45.523989,-73.552363,1
12J-150-01-E,45.523989,-73.552363,30
12J-486-PM-E,45.596801,-73.535798,1
12J-189-JO-O,45.596801,-73.535798,71
12J-146-SW-O,45.54276,-73.648427,23
12J-146-LC-O,45.54276,-73.648427,6
12J-146-JO-O,45.54276,-73.648427,21
12J-146-SW-E,45.537468,-73.655432,7
12J-146-JO-E,45.537468,-73.655432,7
12J-135-AM-S,45.537468,-73.655432,9
12J-469-01-O,45.556382,-73.667133,24
12J-56-01-N,45.556382,-73.667133,10
12J-49-AM-O,45.556382,-73.667133,55
12J-49-01-O,45.556382,-73.667133,67
12J-48-GC-O,45.556382,-73.667133,55
12J-48-GB-O,45.556382,-73.667133,51
12J-48-AC-O,45.556382,-73.667133,50
12J-48-AB-O,45.556382,-73.667133,46
12J-30-01-N,45.556382,-73.667133,48
12J-360-01-E,45.49515,-73.588433,5
12J-144-01-E,45.49515,-73.588433,5
12J-48-GC-E,45.627482,-73.615284,30
12J-48-GB-E,45.627482,-73.615284,30
12J-33-SO-N,45.627482,-73.615284,70
12J-33-JO-N,45.627482,-73.615284,66
12J-432-PM-N,45.627139,-73.615022,27
12J-432-HC-N,45.627139,-73.615022,27
12J-353-01-E,45.627139,-73.615022,72
12J-48-AC-E,45.627139,-73.615022,26
12J-48-AB-E,45.627139,-73.615022,26
12J-29-JO-O,45.514077,-73.576899,27
12J-29-JO-E,45.514077,-73.576899,1
12J-160-01-O,45.491461,-73.648611,41
12J-160-01-E,45.491461,-73.648611,1
12J-124-01-N,45.50105,-73.64955,33
12J-487-AM-O,45.67624,-73.49281,15
12J-410-AM-O,45.67624,-73.49281,13
12J-362-01-O,45.67624,-73.49281,17
12J-189-JO-O,45.67624,-73.49281,16
12J-356-SO-E,45.489852,-73.58372,121
12J-150-01-O,45.489852,-73.58372,30
12J-150-01-E,45.489852,-73.58372,1
12J-146-SW-O,45.541393,-73.668002,38
12J-146-SW-E,45.541393,-73.668002,1
12J-146-LC-O,45.541393,-73.668002,22
12J-146-JO-O,45.541393,-73.668002,36
12J-146-JO-E,45.541393,-73.668002,1
12J-449-HC-S,45.649599,-73.578972,23
12J-449-AM-S,45.649599,-73.578972,23
12J-372-SO-O,45.649599,-73.578972,9
12J-43-AB-O,45.649599,-73.578972,8
12J-432-AM-S,45.630635,-73.610484,8
12J-353-01-O,45.630635,-73.610484,22
12J-48-GC-O,45.630635,-73.610484,23
12J-48-GB-O,45.630635,-73.610484,20
12J-48-AC-O,45.630635,-73.610484,23
12J-48-AB-O,45.630635,-73.610484,20
12J-78-01-E,45.456963,-73.588359,17
12J-11-SO-O,45.515911,-73.590316,18
12J-11-01-O,45.515911,-73.590316,18
12J-31-01-S,45.5307,-73.597446,30
12J-218-01-E,45.468296,-73.833855,30
12J-201-SO-N,45.468296,-73.833855,92
12J-201-01-N,45.468296,-73.833855,89
12J-201-SO-N,45.469135,-73.832275,91
12J-201-01-N,45.469135,-73.832275,88
12J-203-01-E,45.449419,-73.832186,13
12J-470-PM-E,45.469628,-73.831498,22
12J-470-AM-E,45.469628,-73.831498,25
12J-382-01-O,45.469628,-73.831498,98
12J-218-01-E,45.469628,-73.831498,28
12J-207-01-S,45.469628,-73.831498,31
12J-206-01-O,45.469628,-73.831498,39
12J-205-01-O,45.469628,-73.831498,45
12J-201-SO-S,45.469628,-73.831498,92
12J-201-01-S,45.469628,-73.831498,88
12J-211-01-E,45.428794,-73.830785,33
12J-201-SO-N,45.428794,-73.830785,59
12J-201-01-N,45.428794,-73.830785,56
12J-382-01-O,45.45699,-73.828671,102
12J-203-01-E,45.45699,-73.828671,8
12J-200-01-O,45.45699,-73.828671,6
12J-211-01-O,45.428758,-73.827338,48
12J-201-SO-S,45.428758,-73.827338,35
12J-201-01-S,45.428758,-73.827338,31
12J-211-01-O,45.43471,-73.825509,43
12J-201-SO-S,45.43471,-73.825509,30
12J-201-01-S,45.43471,-73.825509,26
12J-382-01-O,45.458644,-73.825356,101
12J-203-01-E,45.458644,-73.825356,7
12J-200-01-O,45.458644,-73.825356,5
12J-225-01-O,45.470169,-73.824361,59
12J-215-01-O,45.470169,-73.824361,58
12J-208-01-O,45.470169,-73.824361,64
12J-211-01-O,45.429513,-73.82484,46
12J-201-SO-S,45.429513,-73.82484,33
12J-201-01-S,45.429513,-73.82484,29
12J-225-01-E,45.470642,-73.822932,7
12J-215-01-E,45.470642,-73.822932,8
12J-208-01-E,45.470642,-73.822932,8
12J-202-JO-E,45.459374,-73.822424,4
12J-203-01-O,45.447535,-73.822133,46
12J-204-JO-O,45.46046,-73.819596,68
12J-204-HP-O,45.46046,-73.819596,66
12J-201-SO-N,45.46046,-73.819596,87
12J-201-01-N,45.46046,-73.819596,84
12J-72-01-O,45.46046,-73.819596,62
12J-202-JO-E,45.449462,-73.818275,6
12J-203-01-O,45.44921,-73.818806,45
12J-202-JO-O,45.445816,-73.816325,82
12J-201-SO-N,45.445816,-73.816325,74
12J-201-01-N,45.445816,-73.816325,71
12J-201-SO-S,45.460642,-73.816585,10
12J-201-01-S,45.460642,-73.816585,6
12J-208-01-O,45.477803,-73.815256,59
12J-216-01-E,45.468354,-73.816128,8
12J-204-JO-E,45.463141,-73.813906,7
12J-204-HP-E,45.463141,-73.813906,7
12J-72-01-E,45.463141,-73.813906,7
12J-202-JO-O,45.438179,-73.813128,79
12J-204-JO-E,45.464911,-73.810382,8
12J-204-HP-E,45.464911,-73.810382,8
12J-72-01-E,45.464911,-73.810382,8
12J-201-SO-N,45.457428,-73.809953,83
12J-201-01-N,45.457428,-73.809953,80
12J-201-SO-N,45.454142,-73.809149,79
12J-201-01-N,45.454142,-73.809149,76
12J-216-01-E,45.472015,-73.808919,10
12J-368-01-O,45.513438,-73.675265,86
12J-117-01-N,45.513438,-73.675265,6
12J-128-01-N,45.51335,-73.675853,51
12J-16-01-E,45.51335,-73.675853,16
12J-460-PM-E,45.50558,-73.675222,46
12J-202-JO-E,45.50558,-73.675222,91
12J-175-01-E,45.50558,-73.675222,50
12J-380-01-E,45.520748,-73.673978,8
12J-378-01-E,45.520748,-73.673978,63
12J-171-01-E,45.520748,-73.673978,20
12J-121-01-E,45.520748,-73.673978,19
12J-128-01-S,45.510253,-73.673847,73
12J-117-01-N,45.510253,-73.673847,4
12J-380-01-O,45.526132,-73.673311,79
12J-171-01-O,45.526132,-73.673311,20
12J-128-01-N,45.52393,-73.672923,77
12J-128-01-N,45.523562,-73.671631,78
12J-368-01-E,45.511531,-73.672534,8
12J-117-01-S,45.511531,-73.672534,21
12J-16-01-E,45.511531,-73.672534,17
12J-378-01-O,45.525832,-73.670976,37
12J-121-01-O,45.525832,-73.670976,37
12J-368-01-E,45.509277,-73.667563,9
12J-16-01-E,45.509277,-73.667563,18
12J-128-01-S,45.519405,-73.665946,81
12J-124-01-N,45.519405,-73.665946,51
12J-128-01-N,45.511652,-73.666052,9
12J-124-01-S,45.511652,-73.666052,5
12J-368-01-O,45.508747,-73.665437,83
12J-124-01-N,45.508747,-73.665437,44
12J-16-01-O,45.508747,-73.665437,26
12J-54-01-E,45.527536,-73.665292,2
12J-128-01-N,45.51373,-73.664844,8
12J-124-01-S,45.51373,-73.664844,4
12J-128-01-S,45.515405,-73.663672,78
12J-124-01-N,45.515405,-73.663672,48
12J-368-01-E,45.507943,-73.663396,11
12J-124-01-S,45.507943,-73.663396,8
12J-16-01-E,45.507943,-73.663396,20
12J-124-01-S,45.518419,-73.662155,2
12J-100-JO-O,45.514447,-73.659132,23
12J-128-01-N,45.502251,-73.705809,34
12J-225-01-O,45.504224,-73.73487,23
12J-215-01-E,45.504224,-73.73487,49
12J-215-01-O,45.504471,-73.735483,22
12J-177-01-O,45.504471,-73.735483,35
12J-164-01-O,45.504471,-73.735483,44
12J-371-01-N,45.504139,-73.735192,81
12J-371-01-S,45.493544,-73.708513,12
12J-225-01-E,45.493544,-73.708513,50
12J-196-01-N,45.493544,-73.708513,59
12J-177-01-E,45.493544,-73.708513,23
12J-174-01-E,45.493544,-73.708513,18
12J-113-01-E,45.43209,-73.654381,11
12J-432-PM-S,45.611779,-73.590502,13
12J-39-JO-E,45.611779,-73.590502,30
12J-432-AM-N,45.611743,-73.593197,18
12J-39-JO-O,45.611743,-73.593197,29
12J-449-PM-S,45.635241,-73.567057,15
12J-448-PM-O,45.635241,-73.567057,14
12J-40-01-O,45.635241,-73.567057,32
12J-449-PM-S,45.63062,-73.573977,16
12J-448-PM-O,45.63062,-73.573977,15
12J-44-01-S,45.597993,-73.565989,30
12J-364-01-E,45.618741,-73.583534,135
12J-39-JO-O,45.618741,-73.583534,20
12J-28-01-N,45.618741,-73.583534,51
12J-432-AM-N,45.611134,-73.588184,17
12J-39-JO-O,45.611134,-73.588184,28
12J-432-PM-S,45.610973,-73.588192,14
12J-39-JO-E,45.610973,-73.588192,31
12J-18-JO-E,45.596936,-73.551183,52
12J-364-01-O,45.618126,-73.580208,1
12J-364-01-E,45.618126,-73.580208,137
12J-192-JO-O,45.618126,-73.580208,1
12J-192-JO-E,45.618126,-73.580208,58
12J-28-01-S,45.610683,-73.57038,16
12J-39-JO-O,45.619876,-73.577917,15
12J-28-01-N,45.619876,-73.577917,46
12J-364-01-O,45.619149,-73.582345,2
12J-192-JO-O,45.619149,-73.582345,2
12J-28-01-S,45.619149,-73.582345,2
12J-372-SO-E,45.593447,-73.573685,67
12J-141-JO-E,45.593447,-73.573685,24
12J-449-PM-S,45.617803,-73.564979,24
12J-449-HC-S,45.617803,-73.564979,41
12J-449-AM-S,45.617803,-73.564979,41
12J-364-01-O,45.617803,-73.564979,14
12J-85-JO-O,45.616133,-73.551408,5
12J-85-JO-E,45.614738,-73.548504,57
12J-356-SO-O,45.495537,-73.790619,160
12J-188-PM-O,45.590131,-73.606922,15
12J-460-PM-E,45.590795,-73.580846,94
12J-460-AM-E,45.590795,-73.580846,80
12J-39-JO-E,45.605517,-73.605154,21
12J-33-SO-S,45.605517,-73.605154,29
12J-33-LC-S,45.605517,-73.605154,1
12J-33-JO-S,45.605517,-73.605154,29
12J-43-AB-E,45.588002,-73.651668,7
12J-43-AB-O,45.587329,-73.651656,61
12J-380-01-O,45.587978,-73.648839,42
12J-69-01-O,45.587978,-73.648839,29
12J-380-01-O,45.590903,-73.646887,40
12J-69-01-O,45.590903,-73.646887,27
12J-49-AM-O,45.590903,-73.646887,47
12J-49-01-O,45.590903,-73.646887,59
12J-48-GC-O,45.590903,-73.646887,47
12J-48-GB-O,45.590903,-73.646887,44
12J-48-AC-O,45.590903,-73.646887,43
12J-48-AB-O,45.590903,-73.646887,39
12J-380-LC-E,45.590346,-73.646806,23
12J-380-01-E,45.590346,-73.646806,52
12J-69-01-E,45.590346,-73.646806,53
12J-49-01-E,45.590346,-73.646806,8
12J-48-GC-E,45.590346,-73.646806,8
12J-48-GB-E,45.590346,-73.646806,8
12J-48-AC-E,45.590346,-73.646806,8
12J-48-AB-E,45.590346,-73.646806,8
12J-357-01-N,45.581378,-73.646061,43
12J-67-JO-N,45.581378,-73.646061,37
12J-43-AB-O,45.585968,-73.644951,57
12J-380-01-O,45.593749,-73.644578,38
12J-69-01-O,45.593749,-73.644578,25
12J-467-JO-N,45.579547,-73.643155,17
12J-357-01-N,45.579547,-73.643155,42
12J-67-JO-N,45.579547,-73.643155,36
12J-467-JO-S,45.579781,-73.643973,5
12J-357-01-S,45.579781,-73.643973,4
12J-67-JO-S,45.579781,-73.643973,4
12J-140-01-E,45.579919,-73.642839,25
12J-43-AB-E,45.587872,-73.64084,16
12J-355-01-N,45.59363,-73.640016,133
12J-139-JO-N,45.59363,-73.640016,46
12J-439-AM-S,45.593702,-73.640501,17
12J-355-01-S,45.593702,-73.640501,5
12J-139-JO-S,45.593702,-73.640501,5
12J-357-01-S,45.577683,-73.640696,5
12J-67-JO-S,45.577683,-73.640696,5
12J-140-01-E,45.581785,-73.639739,27
12J-355-01-N,45.592658,-73.638989,132
12J-139-JO-N,45.592658,-73.638989,45
12J-355-01-S,45.592762,-73.639578,6
12J-139-JO-S,45.592762,-73.639578,6
12J-440-AM-O,45.583206,-73.638761,16
12J-140-01-O,45.583206,-73.638761,22
12J-440-PM-E,45.583001,-73.638883,10
12J-140-01-E,45.583001,-73.638883,29
12J-43-AB-E,45.589944,-73.636832,18
12J-140-01-O,45.605997,-73.635947,2
12J-119-01-S,45.517023,-73.61818,35
12J-491-PM-O,45.483113,-73.580496,1
12J-491-AM-E,45.483113,-73.580496,25
12J-31-01-S,45.531071,-73.597323,34
12J-31-01-N,45.531071,-73.597323,1
12J-350-01-E,45.482995,-73.578787,110
12J-108-01-E,45.482995,-73.578787,31
12J-747-01-E,45.483043,-73.580627,20
12J-371-01-S,45.483043,-73.580627,73
12J-191-01-E,45.483043,-73.580627,87
12J-71-01-N,45.483043,-73.580627,43
12J-141-JO-O,45.560024,-73.599769,61
12J-141-JO-E,45.560024,-73.599769,1
12J-141-AM-O,45.560024,-73.599769,33
12J-360-01-O,45.491025,-73.587717,58
12J-144-01-O,45.491025,-73.587717,24
12J-48-GC-O,45.629577,-73.619027,26
12J-48-GB-O,45.629577,-73.619027,23
12J-33-SO-S,45.629577,-73.619027,3
12J-33-JO-S,45.629577,-73.619027,3
12J-34-JO-O,45.523852,-73.551961,30
12J-34-JO-E,45.523852,-73.551961,1
12J-747-01-O,45.482535,-73.578978,16
12J-350-01-O,45.482535,-73.578978,80
12J-108-01-O,45.482535,-73.578978,4
12J-192-JO-O,45.545736,-73.637991,57
12J-192-JO-E,45.545736,-73.637991,1
12J-18-JO-E,45.595145,-73.545182,57
12J-449-AM-N,45.63973,-73.56018,36
12J-449-PM-S,45.639957,-73.55983,12
12J-75-01-N,45.49687,-73.553092,6
12J-183-01-O,45.660168,-73.54277,26
12J-168-JO-S,45.496326,-73.557835,15
12J-74-01-S,45.496326,-73.557835,9
12J-92-JO-O,45.489162,-73.661766,37
12J-92-JO-E,45.489162,-73.661766,1
12J-487-AM-O,45.69064,-73.489114,9
12J-410-AM-O,45.69064,-73.489114,8
12J-189-JO-O,45.69064,-73.489114,7
12J-86-SO-O,45.69064,-73.489114,8
12J-86-01-O,45.69064,-73.489114,8
12J-487-PM-E,45.69041,-73.488981,33
12J-410-PM-E,45.69041,-73.488981,37
12J-189-JO-E,45.69041,-73.488981,63
12J-86-SO-E,45.69041,-73.488981,103
12J-86-01-E,45.69041,-73.488981,107
12J-486-PM-E,45.6684,-73.50573,21
12J-486-AM-O,45.6684,-73.50573,16
12J-430-PM-E,45.6684,-73.50573,33
12J-430-AM-O,45.6684,-73.50573,12
12J-40-01-O,45.6684,-73.50573,5
12J-40-01-E,45.6684,-73.50573,46
12J-444-01-S,45.618392,-73.607412,1
12J-444-01-N,45.618392,-73.607412,15
12J-430-AM-O,45.689588,-73.492402,3
12J-86-SO-O,45.689588,-73.492402,10
12J-86-01-O,45.689588,-73.492402,10
12J-56-01-S,45.551382,-73.642686,19
12J-56-01-N,45.551382,-73.642686,1
12J-430-AM-O,45.689205,-73.489933,2
12J-37-01-N,45.465209,-73.599268,49
12J-36-JO-E,45.465209,-73.599268,14
12J-37-01-S,45.465578,-73.599716,21
12J-36-JO-O,45.465578,-73.599716,37
12J-359-01-N,45.556533,-73.625991,32
12J-45-01-N,45.556533,-73.625991,32
12J-359-01-S,45.556359,-73.626498,14
12J-45-01-S,45.556359,-73.626498,14
12J-186-01-E,45.621871,-73.520628,15
12J-186-01-O,45.617726,-73.523066,41
12J-186-01-E,45.62772,-73.51846,17
12J-486-AM-O,45.630062,-73.517463,35
12J-186-01-O,45.630062,-73.517463,36
12J-187-01-E,45.629619,-73.516578,10
12J-128-01-N,45.504463,-73.678053,17
12J-380-01-E,45.527403,-73.676876,12
12J-171-01-E,45.527403,-73.676876,24
12J-371-01-N,45.495244,-73.714643,72
12J-225-01-O,45.495244,-73.714643,12
12J-177-01-O,45.495244,-73.714643,16
12J-121-01-O,45.497995,-73.709784,57
12J-121-01-E,45.497995,-73.709784,1
12J-121-01-E,45.498548,-73.710699,2
12J-128-01-N,45.525746,-73.679353,74
12J-202-JO-O,45.49881,-73.677303,11
12J-409-PM-S,45.488882,-73.698924,46
12J-409-AM-S,45.488882,-73.698924,47
12J-213-PM-E,45.491846,-73.732546,9
12J-213-01-E,45.491846,-73.732546,40
12J-70-AC-E,45.491846,-73.732546,4
12J-213-PM-E,45.493416,-73.729773,10
12J-213-01-E,45.493416,-73.729773,41
12J-70-AC-E,45.493416,-73.729773,5
12J-213-AM-O,45.495625,-73.733284,20
12J-213-01-O,45.495625,-73.733284,20
12J-460-L2-O,45.478944,-73.701093,21
12J-460-AM-O,45.478944,-73.701093,82
12J-378-01-O,45.478944,-73.701093,70
12J-202-JO-O,45.478944,-73.701093,26
12J-100-JO-O,45.478944,-73.701093,49
12J-225-01-E,45.492722,-73.70953,49
12J-177-01-E,45.492722,-73.70953,22
12J-170-AC-S,45.523578,-73.713525,25
12J-164-01-E,45.523578,-73.713525,27
12J-170-JO-N,45.523715,-73.713633,18
12J-170-AC-S,45.523715,-73.713633,2
12J-164-01-O,45.523715,-73.713633,30
12J-409-PM-N,45.490803,-73.754408,21
12J-409-AM-N,45.490803,-73.754408,23
12J-376-01-O,45.490803,-73.754408,37
12J-216-01-O,45.490803,-73.754408,18
12J-213-PM-E,45.492043,-73.726746,11
12J-213-01-E,45.492043,-73.726746,42
12J-225-01-O,45.488008,-73.765661,37
12J-225-01-E,45.488275,-73.763305,27
12J-70-AC-O,45.511694,-73.704013,12
12J-70-AB-O,45.511694,-73.704013,12
12J-70-AC-E,45.511848,-73.704603,29
12J-70-AB-E,45.511848,-73.704603,12
12J-70-AC-O,45.510106,-73.699206,10
12J-70-AB-O,45.510106,-73.699206,10
12J-70-AC-E,45.509952,-73.699515,31
12J-70-AB-E,45.509952,-73.699515,14
12J-356-SO-O,45.504772,-73.786034,164
12J-368-01-O,45.521271,-73.613803,37
12J-160-01-O,45.521271,-73.613803,16
12J-370-01-O,45.52159,-73.61418,55
12J-368-01-O,45.515013,-73.613685,42
12J-119-01-S,45.515013,-73.613685,37
12J-370-01-O,45.522742,-73.612962,54
12J-161-01-O,45.522742,-73.612962,13
12J-368-01-O,45.513172,-73.612945,44
12J-129-SO-N,45.513172,-73.612945,28
12J-129-JO-N,45.513172,-73.612945,27
12J-119-01-S,45.513172,-73.612945,39
12J-51-JO-O,45.513172,-73.612945,18
12J-368-01-E,45.512836,-73.613186,54
12J-129-SO-S,45.512836,-73.613186,20
12J-129-JO-S,45.512836,-73.613186,24
12J-119-01-N,45.512836,-73.613186,12
12J-51-JO-E,45.512836,-73.613186,43
12J-370-01-E,45.523677,-73.611925,44
12J-161-01-E,45.523677,-73.611925,43
12J-368-01-E,45.519206,-73.609712,66
12J-160-01-E,45.519206,-73.609712,32
12J-129-SO-S,45.514374,-73.609645,22
12J-129-JO-S,45.514374,-73.609645,26
12J-51-JO-E,45.514374,-73.609645,45
12J-129-SO-N,45.515947,-73.601889,24
12J-129-JO-N,45.515947,-73.601889,23
12J-51-JO-O,45.515947,-73.601889,14
12J-51-JO-O,45.517038,-73.59833,12
12J-51-JO-E,45.517345,-73.597724,49
12J-129-SO-S,45.51597,-73.597163,26
12J-129-JO-S,45.51597,-73.597163,30
12J-129-SO-S,45.515819,-73.590617,28
12J-129-JO-S,45.515819,-73.590617,32
12J-160-01-O,45.518878,-73.623419,23
12J-160-01-E,45.518363,-73.621123,25
12J-119-01-S,45.518363,-73.621123,33
12J-124-01-N,45.48514,-73.61605,17
12J-124-01-S,45.484387,-73.615323,32
12J-138-01-E,45.480005,-73.611635,38
12J-138-01-E,45.479244,-73.610009,39
12J-124-01-S,45.479244,-73.610009,39
12J-138-01-O,45.479101,-73.610165,15
12J-124-01-N,45.483138,-73.608643,12
12J-124-01-S,45.484075,-73.608463,35
12J-66-PM-S,45.488047,-73.606755,24
12J-66-JO-S,45.488047,-73.606755,25
12J-138-01-E,45.4773,-73.60538,41
12J-124-01-S,45.4773,-73.60538,41
12J-356-SO-E,45.477142,-73.605396,109
12J-63-01-S,45.477142,-73.605396,19
12J-24-01-E,45.477142,-73.605396,8
12J-138-01-O,45.47752,-73.605668,13
12J-124-01-N,45.47752,-73.605668,6
12J-356-SO-E,45.479468,-73.602728,110
12J-138-01-E,45.479468,-73.602728,42
12J-104-01-E,45.479468,-73.602728,41
12J-24-01-E,45.479468,-73.602728,9
12J-66-PM-S,45.491643,-73.598726,27
12J-66-JO-S,45.491643,-73.598726,28
12J-66-PM-N,45.491655,-73.599,14
12J-66-JO-N,45.491655,-73.599,11
12J-175-01-O,45.487274,-73.72284,30
12J-213-PM-E,45.495852,-73.733444,7
12J-213-01-E,45.495852,-73.733444,38
12J-215-01-O,45.520796,-73.71037,11
12J-215-01-O,45.518877,-73.71399,13
12J-225-01-O,45.495035,-73.754867,32
12J-215-01-O,45.495035,-73.754867,34
12J-225-01-E,45.494679,-73.754974,31
12J-215-01-E,45.494679,-73.754974,37
12J-213-01-E,45.496785,-73.753507,29
12J-175-01-E,45.496785,-73.753507,6
12J-175-01-O,45.4933,-73.752131,40
12J-175-01-E,45.493957,-73.751715,10
12J-175-01-E,45.493539,-73.748137,8
12J-70-AC-O,45.492694,-73.739307,36
12J-175-01-O,45.485712,-73.740969,35
12J-225-01-O,45.498912,-73.743191,27
12J-215-01-O,45.498912,-73.743191,29
12J-213-AM-O,45.498912,-73.743191,25
12J-213-01-O,45.498912,-73.743191,25
12J-177-01-O,45.498912,-73.743191,30
12J-225-01-E,45.499032,-73.743697,36
12J-215-01-E,45.499032,-73.743697,42
12J-213-PM-E,45.499032,-73.743697,2
12J-213-01-E,45.499032,-73.743697,33
12J-177-01-E,45.499032,-73.743697,9
12J-177-01-O,45.504726,-73.741167,33
12J-213-PM-E,45.498017,-73.7395,4
12J-213-01-E,45.498017,-73.7395,35
12J-213-PM-E,45.498486,-73.737661,5
12J-213-01-E,45.498486,-73.737661,36
12J-213-AM-O,45.498431,-73.739206,23
12J-213-01-O,45.498431,-73.739206,23
12J-215-01-O,45.506303,-73.738419,21
12J-164-01-O,45.506303,-73.738419,43
12J-177-01-E,45.502902,-73.736632,4
12J-164-01-E,45.502902,-73.736632,9
12J-177-01-O,45.502431,-73.73592,26
12J-170-JO-N,45.522045,-73.733097,26
12J-170-AC-S,45.522045,-73.733097,10
12J-215-01-O,45.501158,-73.733717,25
12J-177-01-E,45.501158,-73.733717,3
12J-215-01-E,45.500929,-73.733838,46
12J-170-JO-N,45.519071,-73.728365,24
12J-170-AC-S,45.519071,-73.728365,8
12J-164-01-E,45.518097,-73.726748,22
12J-175-01-E,45.487826,-73.728241,18
12J-215-01-E,45.511768,-73.726689,53
12J-164-01-E,45.511768,-73.726689,16
12J-164-01-O,45.515928,-73.723838,37
12J-113-01-O,45.434648,-73.653924,31
12J-406-01-O,45.425269,-73.648069,38
12J-406-01-E,45.425269,-73.648069,1
12J-350-01-O,45.425269,-73.648069,186
12J-350-01-E,45.425269,-73.648069,1
12J-106-01-O,45.425269,-73.648069,35
12J-106-01-E,45.425269,-73.648069,1
12J-113-01-O,45.431546,-73.651576,37
12J-113-01-E,45.431508,-73.650764,7
12J-495-01-E,45.422661,-73.650757,33
12J-406-01-O,45.422661,-73.650757,35
12J-350-01-O,45.422661,-73.650757,183
12J-110-01-E,45.422661,-73.650757,44
12J-106-01-O,45.422661,-73.650757,32
12J-495-01-O,45.423213,-73.650719,30
12J-350-01-E,45.423213,-73.650719,5
12J-110-01-E,45.423213,-73.650719,51
12J-406-01-O,45.420182,-73.648835,33
12J-106-01-O,45.420182,-73.648835,30
12J-113-01-E,45.430861,-73.647811,6
12J-116-01-N,45.432626,-73.646202,7
